Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Guinea-Bissau,GNB,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,23768618.66,26948628.57,31248657.14,36398983.05,38767763.16,28278217.82,31395546.98,37483116.72,44225216.14,49224572.01,46299659.04,55268030.3,68336755.65,52759846.68,71013939.1,83018771.88,41457271.63,67719955.58,84150250.52,98449728.34,90350137.81,97180013.61,113409934.4,77499976.79,80839755.45,89252264.16,86090212.08,107106561.3,74000259.82,96100140.47,122897535.4,105312770.2,97563196.74,117415696.2,140385967.8,147747301,163496072.8,236606707,284680372.7,292391596.8,299363932.3,340360865.3,254220720.1,270133228.6,331091732.9,337933435.1,369076995.6,446544641.4,462553735.3,505091895.1,418772051.5,,
Equatorial Guinea,GNQ,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3583355428,3652042752,5942729603,7794030129,7193785588,9610804658,8389599002,10023358079,8612715610,8361396885,5566862109,4629853195,5315346807,5766764648,4971586016,4639617675,5716807280,5432850175
Greece,GRC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,631632347.3,700605823.6,769366899.1,900360280.3,1115046401,1308623061,1342050635,1412506373,1579116079,1811909654,2000806818,2212454545,2733386364,4490322209,5389988636,6042157279,6489141791,7481739130,8625547310,11091655934,14356163070,13479680197,13459198980,12208637771,11571638452,11598554157,14070949367,15884209864,17767852510,19664089383,24815116079,25647743503,27828550232,25002288942,25323011236,31047568760,33853424405,33000637714,37510447365,40098158122,45265314484,45460819435,46734251399,59993581082,70338051175,73342950866,86649290415,1.11629E+11,1.28014E+11,95289823664,87352312997,88702785566,80641031646,78049457030,80151665961,64870128721,63220752473,73032851012,87273446429,85744667894,74970361411,1.04401E+11,1.27454E+11
Grenada,GRD,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771607780.6,890577455.2,1084858702,1044616034,1322096901,1759213385,1392144305,1912830110,2484469488,1656269403,1562929640,1381691948,1137634660,1220182123,1240879008,1384949165,1533076439,1441203895,1608722623,
Guatemala,GTM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,151700000,145300000,153500000,201200000,235000000,261100000,266100000,283600000,296600000,299000000,338500000,371100000,389500000,519100000,811400000.4,858000000.9,1204100001,1439000101,1655000102,1784400002,1963300002,2031500002,1628999902,1316999901,1434800001,1262260870,1055296758,1579400000,1720152710,1890234375,1900459045,2028682331,2849942850,2972657038,3226456620,3726925963,3539822367,4197706681,5091730420,5011108418,5584251600,7731202502,8255070816,8807734237,10090014011,11154959486,12662747897,14441173332,15422427504,12501435473,15009547206,17803199503,18197165662,18382912539,19287280087,18695335942,18243717478,19758074875,21149629169,21534754075,19272211289,27347176297,33872885194
Guam,GUM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616000000,1654000000,1785000000,1843000000,2079000000,2489000000,2673000000,2639000000,2719000000,2949000000,3037000000,3241000000,3339000000,3089000000,3036000000,3024000000,3257000000,3552000000,3383000000,3667000000,
Guyana,GUY,Imports of goods and services (current US$),NE.IMP.GNFS.CD,96949757.59,98466420.46,87499781.21,81083130.59,104241406,122941176.5,137588235.3,149588235.3,126699999.9,138199999.9,152649999.9,154250000,167714285.7,211523809.5,288227272.7,370625000,413560000,354360000,319960000,367200000,564840000,526500035.7,337800000.1,316000000.1,224763157.9,280627907,268534883.7,321836724.5,281100010,279264716.9,316708850.6,419266355.1,557463259.8,595085540.7,633450373.8,696946829.6,766890762.8,820130867.8,774285039.8,726372197.4,788833546,759902020.3,758240189.3,739243067.2,828486192.4,905124012.5,,,,,,,,,,,,,,,,,
High income,HIC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,3.10118E+11,3.45433E+11,4.10595E+11,5.58119E+11,7.79103E+11,8.03064E+11,9.18239E+11,1.05301E+12,1.23049E+12,1.56979E+12,1.87868E+12,1.84404E+12,1.76152E+12,1.74343E+12,1.86033E+12,1.88619E+12,2.14485E+12,2.55208E+12,2.9289E+12,3.18906E+12,3.67462E+12,3.76685E+12,4.02328E+12,3.88605E+12,4.34475E+12,5.16216E+12,5.39382E+12,5.52193E+12,5.55985E+12,5.85201E+12,6.48569E+12,6.26076E+12,6.4757E+12,7.46804E+12,8.9199E+12,9.98626E+12,1.13151E+13,1.28988E+13,1.44864E+13,1.14479E+13,1.32252E+13,1.54286E+13,1.53206E+13,1.5622E+13,1.60512E+13,1.44942E+13,1.43089E+13,1.55657E+13,1.69966E+13,1.68258E+13,1.51812E+13,1.84304E+13,2.0716E+13
"Hong Kong SAR, China",HKG,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,1254129700,1397230781,1552024945,1778091243,1759685864,1977998989,2045585037,2304810110,2747800972,3249058280,3811504974,4365038333,6352472554,7683863595,7818175678,10141697929,12077005577,15489146680,19899386995,25762631253,28586772424,27222943753,27593035260,32155666411,33515130122,39268859462,51815984355,66398923905,73513605915,83645559870,1.00109E+11,1.22485E+11,1.36736E+11,1.60442E+11,1.89046E+11,1.96724E+11,2.09984E+11,1.86278E+11,1.7829E+11,2.08788E+11,2.00031E+11,2.06139E+11,2.28649E+11,2.68979E+11,3.00018E+11,3.36797E+11,3.71854E+11,4.0181E+11,3.64443E+11,4.56015E+11,5.19399E+11,5.63914E+11,6.09318E+11,6.20476E+11,5.98687E+11,5.927E+11,6.4123E+11,6.82056E+11,6.39346E+11,6.01495E+11,7.32177E+11,6.83441E+11
Honduras,HND,Imports of goods and services (current US$),NE.IMP.GNFS.CD,77299999.96,78099999.96,85599999.96,101399999.9,113099999.9,136399999.9,165399999.9,182699999.9,204499999.9,206199999.9,246599999.9,222999999.9,226498956.8,301999884,455999999.9,446000000,514500000,655500050,1234878273,1479471525,1795536832,1688328751,1293644184,1428646953,1688328751,1726447180,1712152769,1703417296,1824122246,1943711272,1934349591,1896551790,2118269212,2344007290,2590593426,2888355829,3165076343,3548150099,4090622570,4310374704,4773363656,4939695319,5128837429,5609361576,6832799507,7560116661,8414884726,10082042434,11719468483,8369540251,10086959053,12567072985,13022872046,12647258177,12923231230,13027957171,12401102340,13585432775,14945193521,14579530883,12038985373,17639458712,20555235462
Heavily indebted poor countries (HIPC),HPC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,5294049484,5592790003,5846038618,6507975809,7126170487,7606068693,9645772760,13346511186,15921875101,16579471240,19516006401,23584651681,28159689401,33371937940,33302623783,29985434405,27170602879,27741891813,27187120600,29181021296,32189546921,32577114662,32130224322,35366726200,39198466387,34974414783,34311146257,34446328898,40821383201,44484320104,45433788162,49188398958,49591277163,51059374083,50320463047,56360907937,65278774454,77962949514,94150296520,1.09136E+11,1.37528E+11,1.6816E+11,1.52365E+11,1.77834E+11,2.11488E+11,2.27836E+11,2.45154E+11,2.52684E+11,2.35625E+11,2.26879E+11,2.4293E+11,2.55092E+11,2.57899E+11,2.1818E+11,2.78661E+11,3.17863E+11
Croatia,HRV,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8083646855,8874758289,10598599770,9281097709,8589647858,8746718383,9755362634,12112578950,16185609617,18856070340,20292238214,22794669519,27149390936,31565227388,23438567544,21906375427,24988120504,23196373063,24787394271,25510842668,23081914169,23977629166,27143102424,30831681572,31281587748,27950046292,36314021782,46318104309
Haiti,HTI,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848904800,753772600,1068364600,1024563651,563519040.3,711988106.5,535669473.8,807821954.5,840148969.2,882868456.9,991314911,1233630342,1348782291,1300850000,1157716235,1416336753,1546552287,1852992486,2141589441,2384574761,2853795908,2804199842,4287288092,4433440000,4195362709,4443359349,4752590770,4481319846,4193901270,4689668687,5635999372,5107129494,3983064283,6269039006,5932425384
Hungary,HUN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10284718887,10777434557,12185639697,13407336202,18197113033,19321122855,22202754442,26545064171,28650075376,33311980863,35565157293,40689167477,51414098258,66516582749,73924502399,87050601264,1.08895E+11,1.25306E+11,92765124995,1.00926E+11,1.14058E+11,1.02754E+11,1.07103E+11,1.1462E+11,99881467427,1.00315E+11,1.13501E+11,1.27658E+11,1.2994E+11,1.20715E+11,1.45723E+11,1.68903E+11
IBRD only,IBD,Imports of goods and services (current US$),NE.IMP.GNFS.CD,38381925621,36625684839,35008639308,39271228146,41098858382,43010729379,46616443588,48174451266,51555762373,56061645868,63494723338,71405233158,81184017126,1.13547E+11,1.87359E+11,2.18328E+11,2.26465E+11,2.63664E+11,2.82301E+11,3.41736E+11,4.59423E+11,5.16805E+11,4.83418E+11,4.42973E+11,4.39978E+11,4.52094E+11,4.38722E+11,4.60939E+11,5.46782E+11,5.96263E+11,6.55277E+11,6.35043E+11,8.8743E+11,8.55605E+11,9.28224E+11,1.09575E+12,1.17588E+12,1.27489E+12,1.20619E+12,1.20537E+12,1.42326E+12,1.4361E+12,1.52433E+12,1.81248E+12,2.33141E+12,2.76772E+12,3.28698E+12,4.05456E+12,4.98117E+12,4.13346E+12,5.2541E+12,6.43384E+12,6.80088E+12,7.06692E+12,7.15812E+12,6.14205E+12,5.96476E+12,6.80073E+12,7.59826E+12,7.43366E+12,6.63765E+12,8.66727E+12,9.60992E+12
IDA & IBRD total,IBT,Imports of goods and services (current US$),NE.IMP.GNFS.CD,45173106525,44299414340,42872519856,47733257959,50573616914,53850624005,57563600064,59553019710,63008537961,68516780500,77948315986,86415966071,96328619507,1.3264E+11,2.15552E+11,2.55488E+11,2.68059E+11,3.07947E+11,3.34159E+11,4.02959E+11,5.37774E+11,6.00964E+11,5.53828E+11,5.02307E+11,4.96248E+11,5.10405E+11,4.98877E+11,5.32307E+11,6.13134E+11,6.67219E+11,7.33916E+11,7.20494E+11,9.78845E+11,9.48062E+11,1.02807E+12,1.21282E+12,1.30785E+12,1.41227E+12,1.33918E+12,1.3363E+12,1.5617E+12,1.58545E+12,1.68082E+12,1.99321E+12,2.54257E+12,3.02822E+12,3.59541E+12,4.44262E+12,5.44626E+12,4.55326E+12,5.74679E+12,6.96153E+12,7.32213E+12,7.62419E+12,7.73148E+12,6.67747E+12,6.48167E+12,7.37377E+12,8.24834E+12,8.09996E+12,7.16866E+12,9.32416E+12,1.03883E+13
IDA total,IDA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,37345701794,41421453342,44538791071,51641295659,61118253684,78610571292,84836942651,71617568100,60798044881,57907428503,59958717904,61505076280,72228575647,68622050969,73545756084,81610386693,89817755358,93548405743,95217065694,1.02771E+11,1.20413E+11,1.36638E+11,1.41466E+11,1.3725E+11,1.34935E+11,1.41023E+11,1.5323E+11,1.60345E+11,1.84609E+11,2.13341E+11,2.64503E+11,3.13051E+11,3.94898E+11,4.71812E+11,4.29602E+11,4.98704E+11,5.25707E+11,5.15388E+11,5.52789E+11,5.69601E+11,5.35695E+11,5.17088E+11,5.72525E+11,6.49893E+11,6.67342E+11,5.29255E+11,6.52554E+11,7.82632E+11
IDA blend,IDB,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2216189697,2347902720,2317355437,2531817612,2899784312,3344947232,3194540170,3484675974,3414361540,3740251032,4638547320,4876461953,4834782277,6344573010,9700067001,14481847122,17048366418,17464700802,20091952802,22510659644,30104152878,35618085305,28922308379,21264666130,19550347141,20370857064,19692336230,21300791522,21869181856,24344509475,26091857071,27630534101,30205989180,27614429002,26916880319,34913425282,41247929016,45541186914,39692889256,34337483081,36110526553,44379323011,44226354954,56719669937,52911893464,68468898195,91516160645,1.2138E+11,1.41528E+11,1.32235E+11,1.54276E+11,1.97736E+11,1.73816E+11,1.82581E+11,1.89794E+11,1.64868E+11,1.58749E+11,1.72486E+11,2.22045E+11,2.3751E+11,1.5486E+11,1.97966E+11,
Indonesia,IDN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,955991035.9,1102291012,1236196319,1449315068,1553301762,2078072289,3170120482,5526987952,6693975904,7764096386,9198072289,10727293589,12125156533,16076492699,21847220126,23709141552,23354265856,19342945137,17860217184,16401727045,17006296447,18725515165,21718472101,27157275253,30891188671,34720875700,37555937063,44869883142,55882279824,60116979038,60700151259,41249712042,38402067922,50264686470,49355195402,51638437161,54323622341,70744690514,85533801157,93411754079,1.09755E+11,1.46707E+11,1.15217E+11,1.69158E+11,2.12997E+11,2.29362E+11,2.25519E+11,2.17485E+11,1.78864E+11,1.70835E+11,1.94777E+11,2.30046E+11,2.13035E+11,1.65647E+11,2.2294E+11,2.75703E+11
IDA only,IDX,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55106235982,61994266431,62852763689,67720117061,76449351164,85784660545,95520851656,95725404363,98436694656,1.02581E+11,1.06932E+11,1.0971E+11,1.17592E+11,1.28091E+11,1.63919E+11,1.99777E+11,2.23761E+11,2.75061E+11,3.32836E+11,2.99119E+11,3.46286E+11,3.23999E+11,3.40269E+11,3.69309E+11,3.78708E+11,3.71079E+11,3.58591E+11,4.00462E+11,4.27188E+11,4.28761E+11,3.75375E+11,4.55246E+11,5.39207E+11
Isle of Man,IMN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Imports of goods and services (current US$),NE.IMP.GNFS.CD,2530502529,2337302335,2543102541,2860202858,3210903208,3103737925,3060000000,2981333331,2623999998,2355999998,2421333331,2695673656,2650505782,4039170800,5992025678,6545404119,6280836401,7611052485,9045599669,12498142737,17225826069,16584606372,16343527182,17140049442,16391245216,17776627693,17486411450,19477194741,22111443703,24133354005,27132072318,22941358805,27639649645,27419353682,33349576561,43318425552,45357265364,49607467866,53431564540,61314619861,65124164122,65218394082,78498577659,95071650073,1.3931E+11,1.83736E+11,2.29955E+11,3.02804E+11,3.50927E+11,3.47178E+11,4.49974E+11,5.66668E+11,5.71307E+11,5.27555E+11,5.29239E+11,4.65098E+11,4.80169E+11,5.82018E+11,6.40301E+11,6.02315E+11,5.10245E+11,7.60903E+11,9.1139E+11
Not classified,INX,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,1817051597,2033167880,2318300551,3083459386,4151309151,4251090592,4710653835,6049699134,8058103292,11135981625,12600904677,11905906959,10937756539,10545460507,11057700188,11426996752,13790559559,16385098315,18745180564,21007093426,24812176631,25321116745,28596733217,27904819165,33418613663,43269876263,48476635585,53976716810,66249969721,72598973598,80732359631,87057826812,94222157208,1.08174E+11,1.28503E+11,1.45449E+11,1.64818E+11,1.9597E+11,2.08531E+11,1.89238E+11,1.9236E+11,2.02164E+11,1.96365E+11,2.03147E+11,2.38755E+11,2.72325E+11,3.17163E+11,3.3297E+11,3.63717E+11,4.96636E+11,4.87297E+11,4.79131E+11,5.27245E+11
"Iran, Islamic Rep.",IRN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,730164937.8,702251187.7,642016253.2,614102503,878548557,1021055597,1195883822,1485305336,1768850272,2050926063,2327125275,2928005765,3689022456,5594486012,11105780994,18318369218,19212061650,23448812229,17330359279,14516475277,27125991305,28082907606,26415543503,37834565739,26971526132,25746070825,21773514754,11695655291,17595820159,21819187476,29707835778,,,13150789257,9571397629,12985745384,18092098185,17511229164,18245137477,17752833900,21688407084,26939208541,30560192008,40000915039,49500478448,54596877012,62043181819,73628015383,89280163310,87393787042,94299457000,1.01973E+11,1.39202E+11,1.07937E+11,1.03682E+11,84507234684,88046990400,1.07103E+11,92360276172,77352552129,58460830560,77330090106,69453692810
Iraq,IRQ,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,662479736.2,888826025.5,883748873.5,1263453285,3636302066,5729766339,6376227565,8100575686,7520487640,11784964443,16592000000,23561000000,28158000000,13407419355,13923870968,14438709677,12495483871,14833548387,14299677419,15055806452,13400645161,10197886.65,7412217.412,4841348.776,2555116.973,2014366.322,1849551.415,8792081006,11204358033,22379652202,24004542302,22250988153,16198164261,16844929684,23428329928,30669639946,25156197953,25045843348,40441477716,43867213978,47207400000,51552600000,63439265513,65103700000,68617800000,58500390377,44116000000,48423565034,56839934052,72282500000,54262823826,50706900000,
Iceland,ISL,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,225194318.2,290564772.8,305399860.7,428986048.6,615631555.4,578989590.1,563603011.9,735436717.6,832984050.3,1037270278,1185809486,1245842691,1169309640,1025826847,1077215476,1181925604,1369558027,1927005732,1970827518,1753605367,2067696730,2222218909,2126362714,1820239550,1933732492,2247450213,2621869173,2654797725,3241178607,3320940069,3520829004,3112265102,3160503606,4066222597,5256648396,7093791490,8231507894,9057418952,7661401833,5350550650,5761759443,7133334343,7251755950,7343638310,8066623022,7736736412,8493798577,10199603325,11184534230,9662621976,7498116135,10071574490,13097855748
Israel,ISR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,2400005261,2721764208,2911624855,4822761366,6130471004,6715435181,6650624508,7034636497,8612950861,10214367868,11380499746,12196236848,11742201344,12011297799,12012209693,11785353295,12704803491,16608358200,17261378210,17498542766,20435284140,22533983685,24174393439,27078872236,30559749866,35385147570,37636018987,37373418180,36164023078,41207651087,47199967299,44056685649,43362935524,44931929968,52896002142,58276845600,62604353494,74068611509,84526256562,63708704765,76948094063,93102560442,92906238306,93510223014,95211297610,85080552378,90475538679,97865944640,1.0932E+11,1.0886E+11,95909886049,1.24593E+11,1.49427E+11
Italy,ITA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,16935941760,18471501248,22528788181,31517004318,44460726407,42506699288,47521970226,52626622778,61718133698,83952402703,1.0875E+11,1.01718E+11,95659155333,87973944416,93843935420,97337834905,1.11808E+11,1.41633E+11,1.56327E+11,1.72138E+11,2.13356E+11,2.09894E+11,2.30164E+11,1.84878E+11,2.04278E+11,2.46821E+11,2.51645E+11,2.53824E+11,2.67089E+11,2.68275E+11,2.84122E+11,2.84832E+11,3.01962E+11,3.60434E+11,4.23101E+11,4.58978E+11,5.26275E+11,6.13039E+11,6.65514E+11,5.06415E+11,5.75297E+11,6.48865E+11,5.69228E+11,5.6192E+11,5.66734E+11,4.90423E+11,4.88784E+11,5.46761E+11,6.05614E+11,5.68727E+11,4.90179E+11,6.43087E+11,7.77843E+11
Jamaica,JAM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,265999893.8,261799895.4,271599891.5,281399887.6,349999860.2,358399856.9,393399842.9,422531127.4,455999635.3,517679741.3,525600210.3,630402133.6,770072707.4,783909574.5,1090321090,1304711305,1123871124,922350922.4,987222199.5,1227859590,1367560655,1662493966,1602036578,1557278051,1462360203,1379728293,1263966915,1520814131,1829425254,2308098794,2382299630,2110239657,2235110186,2108459209,3045100738,3708143173,3879895302,4065249771,4045800274,4016518321,4567635283,4529651874,4770556805,4860075398,5267839051,6208262066,7231367580,7873767569,9820605894,6351790099,6555427322,7721134709,7678417097,7514909438,7434186779,6554701753,6284262221,7236574834,8087838240,8243796691,5770087777,6715993504,7729988090
Jordan,JOR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,1363020236,1738408590,2077382420,2837513883,3335403217,4320084750,4413437682,4002432906,3951204927,3807918913,3427477446,3899145760,4060193565,3140577615,3727974246,3469993476,4323655241,4493536776,4394962931,4901826484,5415937800,5180015233,5084211425,4984463329,5795768688,6027364480,6383640429,6967136812,9406911142,11859379408,13231029619,15700428298,19228749051,16459154930,18240845070,21301408451,22976056338,24171830986,24984507042,22694366197,21671830986,23035211268,22915492958,21873239437,,,
Japan,JPN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,19572635761,20867004497,25436329222,41807602700,66503972919,64302596002,72270446350,79894824197,91906341384,1.27176E+11,1.55867E+11,1.64659E+11,1.51714E+11,1.4625E+11,1.57512E+11,1.49721E+11,1.5049E+11,1.81576E+11,2.33782E+11,2.67623E+11,2.95831E+11,2.97072E+11,2.98544E+11,3.0894E+11,3.4844E+11,4.20001E+11,4.40059E+11,4.22282E+11,3.53663E+11,3.85718E+11,4.52065E+11,4.14845E+11,4.01205E+11,4.45644E+11,5.32278E+11,5.99781E+11,6.60753E+11,7.11118E+11,8.62719E+11,6.33184E+11,7.8208E+11,9.61182E+11,1.0071E+12,9.48363E+11,9.80025E+11,7.99672E+11,7.63175E+11,8.29947E+11,9.22228E+11,9.08592E+11,7.98645E+11,9.37985E+11,
Kazakhstan,KAZ,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18770660124,10941284112,10012736360,8872712589,7573731861,8299522121,7716342003,6768075132,8980867261,10401584707,11589313399,13272767103,18947365751,25458960716,32788929903,44926943324,49571463920,39121522068,44257402192,51341105686,61596840640,63395763030,56749434218,45236045611,39079991232,40746709286,46453964661,51629140826,45332610707,47301125714,
Kenya,KEN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,266419907.2,246847901,261519895.2,268365892.4,291759883,306319877.2,359519855.9,362039854.9,396479841.1,409639835.8,491679802.9,625800029.9,605359757.9,719305975.4,1214639514,1124851495,1103363095,1419913444,2051910135,1970754610,2608235978,2318209877,2029695253,1686897689,1984603544,1849498225,2163994344,2104101069,2306399998,2495151434,2685575057,2327744619,2189413195,1953010584,2446514204,3541999866,3868109144,4114510983,4048921326,3528289130,4030324250,4287364072,3980437874,4478129486,5290013363,6739990236,8329126838,10218887780,12529038544,11505843417,13744246904,17272679884,17910885282,18299434717,20279300722,17669406486,16171498903,19080378240,20167352967,20408411628,17711643796,21847594231,24401529536
Kyrgyz Republic,KGZ,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325000000,941666666.7,1102812500,835151515.2,673552447.6,703559670.8,1033631429,816580728.8,955086965.7,711921997.7,651739833.9,564633756.2,695875684.7,868382999,1133628671,1396889953,2239825769,3199688560,4757398294,3690178077,3915964154,5059940606,6292834330,6731846954,6547847657,5060186654,4769041767,5112024597,5564289913,5689776515,4058836172,5939553611,
Cambodia,KHM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,139999991.4,120000000,151428562.9,151428562.9,122857151.4,108571428.6,117142857.1,97142857.14,114285714.3,103286385,55815628.38,,,,,,,,,,,,,,,,,,,,,,,827697458.4,1079617531,1603001243,1535847164,1560476055,1384886253,1886392173,2256850530,2454136530,2753379504,3100545073,3784818547,4578016313,5530235561,6301646908,7016217771,5816477500,6691507417,7633716515,8813214288,10303038305,11192212102,11939258369,13144698877,14216875346,15554628991,16921449043,16160458097,18228762421,25412660655
Kiribati,KIR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,7461077.844,12462548.15,20382539.31,15320644.7,14677054.41,14801097.79,20888006.42,25396781.66,19105844.9,30632444.62,26882441.58,22813025.07,21883440.62,14818404.99,13489537.76,36961727.51,37073279.99,39543042.71,46924075.7,45000146.06,58868724.06,48503971.28,44899040.46,58671084.65,61461971.68,61703157.24,52358409.67,64802090.39,62684907.47,61704291.7,79427620.63,83955646.04,93165851.87,124801166.9,94190136.78,111422696.1,119569108.1,117047426.1,122655906.5,157292716,172562354.7,173118014.3,184575153.4,183766050.2,195426976.4,194581512.5,173538174,180817529.9,150177988.4,198313693.7,
St. Kitts and Nevis,KNA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,473664867.1,337363532,439232458.6,584617633.1,428345832.2,447072072.1,715707230.8,955567056,1385143683,1724042199,1902047913,2279130059,2329150653,3837366941,6508270082,6824793388,8477066116,10717561983,15187190083,20679752066,24257445302,27124943101,25749575970,26351401869,27755155215,26119629434,32877077543,41699065125,52321489603,63102493075,72984062394,86128997068,87768654327,91279978073,1.14027E+11,1.51503E+11,1.69944E+11,1.6624E+11,1.11016E+11,1.35184E+11,1.85276E+11,1.66686E+11,1.79269E+11,2.09246E+11,2.63821E+11,3.08907E+11,3.68894E+11,4.27797E+11,5.01408E+11,3.86528E+11,5.06774E+11,6.54541E+11,6.56655E+11,6.39614E+11,6.35036E+11,5.29773E+11,5.02105E+11,5.87637E+11,6.42946E+11,6.0246E+11,5.3727E+11,6.96436E+11,8.08086E+11
Kuwait,KWT,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,484399807.1,582399768.1,694399723.5,694399723.5,800799681.1,692999724,724239415.1,919596003.9,1199033023,1800434764,3127237549,4275149794,6141691639,6180632647,7131845136,9822513817,9641827199,11298630171,10300343916,9687162865,9166982903,8596165681,8303929205,8884373592,10058567525,10701388542,13840784452,10766871506,10602648675,10518518519,11409033349,12340996393,12015869453,13256522504,11878534105,11370764454,12400480411,13961174827,16499362112,19246691551,22839041096,24543706156,32461459860,38206533512,31130833882,35034086068,39894347818,45739098228,46581423915,51284909124,51487105663,53091731821,56293216101,63047843343,61135812381,,,
Latin America & Caribbean (excluding high income),LAC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,8802747528,8998476104,9267393216,10000135571,9769631146,9701569050,11411914345,11661632767,13124328096,14664220351,16111789455,18888536344,21721616542,28404460745,44859561014,46052221744,47298454338,50034870947,58914925073,72136746124,92583358013,1.01532E+11,83434126523,72468077980,74946568940,72735921550,74546428648,83100598513,99312475412,1.10091E+11,1.35495E+11,1.48654E+11,1.73019E+11,1.94761E+11,2.33929E+11,2.53834E+11,2.82993E+11,3.29397E+11,3.46529E+11,3.34503E+11,3.90794E+11,3.83068E+11,3.57989E+11,3.74177E+11,4.39705E+11,5.15423E+11,6.05405E+11,7.10803E+11,8.61091E+11,6.74503E+11,8.81631E+11,1.07001E+12,1.09788E+12,1.14209E+12,1.15034E+12,1.02821E+12,9.73115E+11,1.07063E+12,1.16927E+12,1.14187E+12,9.40517E+11,1.26483E+12,1.53439E+12
Lao PDR,LAO,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,111428574.4,231111111.1,136842103.7,152469487.3,191065571.2,228467540.5,212221824.5,259372152.5,305692108.3,413821993.5,614700001.5,658400005.8,769300009.2,720900005.1,612099978.5,642605486,660890000,672540000,676940000,750080000,974190000,1171610004,1513521368,1925686286,2652146586,2734099781,3518554080,4493664887,6147143906,7190675750,7742491274,7479510880,6664545059,,,,,,
